temperature_2m,precipitation,relativehumidity_2m,windspeed_10m,is_day,shortwave_radiation,year,month,day
15.5,0.0,47,9.5,0,0.0,2020,2,1
15.0,0.0,48,7.9,0,0.0,2020,2,1
15.2,0.0,46,7.2,0,0.0,2020,2,1
15.4,0.0,42,6.7,0,0.0,2020,2,1
15.2,0.0,40,8.1,0,0.0,2020,2,1
15.3,0.0,40,9.3,0,0.0,2020,2,1
15.9,0.0,43,8.6,0,0.0,2020,2,1
16.3,0.0,43,8.3,0,0.0,2020,2,1
17.4,0.0,42,7.6,1,38.0,2020,2,1
22.0,0.0,34,3.6,1,240.0,2020,2,1
23.1,0.0,35,3.6,1,468.0,2020,2,1
24.5,0.0,34,4.3,1,647.0,2020,2,1
25.8,0.0,32,4.7,1,752.0,2020,2,1
26.6,0.1,32,2.9,1,820.0,2020,2,1
26.8,0.1,32,2.9,1,637.0,2020,2,1
27.3,0.1,30,1.5,1,617.0,2020,2,1
27.0,0.0,30,0.7,1,458.0,2020,2,1
26.7,0.0,31,2.7,1,331.0,2020,2,1
26.9,0.0,31,4.8,1,145.0,2020,2,1
24.7,0.0,40,5.6,0,9.0,2020,2,1
23.3,0.0,38,7.2,0,0.0,2020,2,1
22.0,0.0,51,5.5,0,0.0,2020,2,1
22.0,0.0,45,6.9,0,0.0,2020,2,1
20.8,0.0,47,5.4,0,0.0,2020,2,1
19.8,0.0,49,8.7,0,0.0,2020,2,2
18.4,0.0,53,6.8,0,0.0,2020,2,2
17.0,0.0,64,5.8,0,0.0,2020,2,2
16.5,0.0,64,5.4,0,0.0,2020,2,2
16.2,0.0,63,4.9,0,0.0,2020,2,2
16.0,0.0,62,4.6,0,0.0,2020,2,2
14.9,0.0,69,5.7,0,0.0,2020,2,2
14.6,0.0,72,5.9,0,0.0,2020,2,2
16.4,0.0,61,4.2,1,38.0,2020,2,2
17.8,0.0,54,5.5,1,208.0,2020,2,2
18.6,0.0,51,4.5,1,322.0,2020,2,2
20.2,0.0,47,2.3,1,493.0,2020,2,2
21.1,0.0,45,1.5,1,502.0,2020,2,2
22.5,0.0,42,1.6,1,596.0,2020,2,2
23.3,0.0,39,0.4,1,486.0,2020,2,2
24.1,0.0,37,1.3,1,446.0,2020,2,2
24.6,0.0,35,2.3,1,355.0,2020,2,2
24.8,0.0,34,1.1,1,217.0,2020,2,2
24.1,0.0,36,4.6,1,130.0,2020,2,2
22.9,0.0,47,3.1,0,8.0,2020,2,2
21.8,0.0,47,3.6,0,0.0,2020,2,2
21.1,0.0,40,4.7,0,0.0,2020,2,2
19.1,0.0,41,5.8,0,0.0,2020,2,2
17.1,0.0,42,4.0,0,0.0,2020,2,2
16.7,0.0,44,4.0,0,0.0,2020,2,3
17.6,0.0,41,5.8,0,0.0,2020,2,3
18.2,0.0,40,5.9,0,0.0,2020,2,3
18.4,0.0,41,5.2,0,0.0,2020,2,3
17.8,0.0,43,5.1,0,0.0,2020,2,3
16.6,0.0,50,4.7,0,0.0,2020,2,3
17.7,0.0,51,4.7,0,0.0,2020,2,3
16.9,0.0,56,5.4,0,0.0,2020,2,3
18.0,0.0,55,4.6,1,38.0,2020,2,3
21.6,0.0,45,0.7,1,197.0,2020,2,3
23.1,0.0,40,2.4,1,412.0,2020,2,3
24.9,0.0,36,2.1,1,598.0,2020,2,3
26.5,0.0,33,5.9,1,762.0,2020,2,3
27.2,0.0,32,11.3,1,818.0,2020,2,3
27.5,0.0,29,6.1,1,677.0,2020,2,3
28.4,0.0,26,18.1,1,598.0,2020,2,3
28.0,0.0,26,17.0,1,465.0,2020,2,3
27.3,0.0,29,13.2,1,306.0,2020,2,3
25.9,0.0,32,14.1,1,111.0,2020,2,3
24.5,0.0,37,9.0,0,8.0,2020,2,3
23.0,0.0,43,5.4,0,0.0,2020,2,3
21.0,0.0,56,5.6,0,0.0,2020,2,3
20.4,0.0,55,3.1,0,0.0,2020,2,3
19.6,0.0,56,0.8,0,0.0,2020,2,3
18.6,0.0,58,1.4,0,0.0,2020,2,4
18.0,0.0,56,3.1,0,0.0,2020,2,4
17.8,0.0,58,3.9,0,0.0,2020,2,4
17.4,0.0,60,4.5,0,0.0,2020,2,4
17.2,0.0,58,4.3,0,0.0,2020,2,4
16.6,0.0,60,4.7,0,0.0,2020,2,4
17.6,0.0,58,5.7,0,0.0,2020,2,4
16.6,0.0,64,5.2,0,0.0,2020,2,4
18.8,0.0,53,1.8,1,42.0,2020,2,4
21.3,0.0,46,2.3,1,225.0,2020,2,4
22.9,0.0,42,3.2,1,402.0,2020,2,4
24.4,0.0,40,2.1,1,591.0,2020,2,4
25.5,0.1,39,4.3,1,732.0,2020,2,4
26.3,0.0,38,5.7,1,753.0,2020,2,4
26.9,0.0,36,6.9,1,718.0,2020,2,4
26.8,0.0,36,6.8,1,633.0,2020,2,4
27.2,0.0,34,13.7,1,463.0,2020,2,4
25.3,0.0,41,14.8,1,274.0,2020,2,4
24.6,0.0,44,11.0,1,141.0,2020,2,4
23.0,0.0,50,5.2,0,12.0,2020,2,4
21.4,0.0,55,4.4,0,0.0,2020,2,4
19.6,0.0,58,5.0,0,0.0,2020,2,4
17.8,0.0,59,6.6,0,0.0,2020,2,4
16.6,0.0,61,7.3,0,0.0,2020,2,4
16.1,0.0,64,6.6,0,0.0,2020,2,5
15.9,0.0,66,6.5,0,0.0,2020,2,5
15.9,0.1,67,6.1,0,0.0,2020,2,5
16.0,0.2,71,7.6,0,0.0,2020,2,5
16.4,0.0,70,6.8,0,0.0,2020,2,5
16.5,0.1,70,8.3,0,0.0,2020,2,5
16.9,0.1,74,9.0,0,0.0,2020,2,5
16.9,0.0,75,8.4,0,0.0,2020,2,5
17.3,0.6,79,7.3,1,23.0,2020,2,5
18.7,0.3,73,5.3,1,108.0,2020,2,5
18.4,0.7,76,3.7,1,128.0,2020,2,5
17.7,0.7,85,5.6,1,91.0,2020,2,5
17.2,1.6,89,6.7,1,71.0,2020,2,5
17.4,1.5,87,9.1,1,135.0,2020,2,5
18.5,1.0,81,8.2,1,203.0,2020,2,5
20.0,0.1,72,5.2,1,349.0,2020,2,5
21.2,0.1,68,7.1,1,423.0,2020,2,5
20.1,2.5,74,6.5,1,193.0,2020,2,5
19.5,0.9,81,5.6,1,104.0,2020,2,5
18.8,0.0,83,5.0,0,9.0,2020,2,5
17.6,0.0,84,7.1,0,0.0,2020,2,5
16.4,0.0,87,5.0,0,0.0,2020,2,5
16.0,0.0,84,4.0,0,0.0,2020,2,5
15.4,0.1,85,6.2,0,0.0,2020,2,5
15.4,0.3,86,4.7,0,0.0,2020,2,6
16.0,0.2,82,6.6,0,0.0,2020,2,6
16.0,0.8,83,8.0,0,0.0,2020,2,6
16.0,0.1,83,7.6,0,0.0,2020,2,6
15.4,0.0,85,4.2,0,0.0,2020,2,6
14.1,0.0,89,2.9,0,0.0,2020,2,6
15.6,0.0,93,4.6,0,0.0,2020,2,6
15.5,0.3,93,1.1,0,0.0,2020,2,6
16.6,0.7,84,5.8,1,19.0,2020,2,6
17.9,0.0,77,4.9,1,210.0,2020,2,6
19.4,0.0,71,5.4,1,449.0,2020,2,6
20.3,0.0,64,4.5,1,624.0,2020,2,6
21.2,0.0,59,1.8,1,688.0,2020,2,6
22.7,0.0,50,1.0,1,776.0,2020,2,6
24.2,0.0,44,1.9,1,824.0,2020,2,6
25.4,0.0,37,2.9,1,770.0,2020,2,6
26.0,0.0,30,1.5,1,632.0,2020,2,6
25.8,0.0,31,3.9,1,414.0,2020,2,6
24.6,0.0,39,7.9,1,196.0,2020,2,6
20.7,0.0,51,8.5,0,16.0,2020,2,6
17.2,0.0,61,7.2,0,0.0,2020,2,6
16.2,0.0,57,9.7,0,0.0,2020,2,6
15.9,0.0,55,10.8,0,0.0,2020,2,6
14.6,0.0,62,8.3,0,0.0,2020,2,6
14.0,0.0,62,7.7,0,0.0,2020,2,7
13.6,0.0,59,7.7,0,0.0,2020,2,7
12.8,0.0,56,5.9,0,0.0,2020,2,7
11.8,0.0,53,4.8,0,0.0,2020,2,7
11.5,0.0,49,4.5,0,0.0,2020,2,7
11.7,0.0,48,3.8,0,0.0,2020,2,7
12.5,0.0,48,4.0,0,0.0,2020,2,7
13.0,0.0,43,4.3,0,0.0,2020,2,7
14.5,0.0,43,1.5,1,37.0,2020,2,7
19.0,0.0,34,3.2,1,229.0,2020,2,7
20.7,0.0,40,3.8,1,498.0,2020,2,7
22.3,0.0,38,1.5,1,681.0,2020,2,7
23.8,0.0,33,1.9,1,762.0,2020,2,7
25.4,0.0,30,1.6,1,833.0,2020,2,7
26.4,0.0,27,4.8,1,815.0,2020,2,7
27.1,0.0,25,3.4,1,789.0,2020,2,7
27.5,0.0,22,2.6,1,659.0,2020,2,7
27.4,0.0,23,3.1,1,439.0,2020,2,7
26.3,0.0,45,4.7,1,202.0,2020,2,7
23.1,0.0,35,5.8,0,18.0,2020,2,7
19.5,0.0,46,6.6,0,0.0,2020,2,7
18.2,0.0,50,3.6,0,0.0,2020,2,7
17.6,0.0,50,6.6,0,0.0,2020,2,7
18.2,0.0,45,6.5,0,0.0,2020,2,7
17.1,0.0,58,9.4,0,0.0,2020,2,8
16.8,0.0,59,8.8,0,0.0,2020,2,8
17.1,0.0,51,4.9,0,0.0,2020,2,8
15.5,0.0,52,5.4,0,0.0,2020,2,8
13.7,0.0,56,5.1,0,0.0,2020,2,8
13.0,0.0,58,5.4,0,0.0,2020,2,8
12.7,0.0,58,4.0,0,0.0,2020,2,8
13.1,0.0,57,3.6,0,0.0,2020,2,8
15.1,0.0,52,3.6,1,49.0,2020,2,8
19.8,0.0,39,3.2,1,253.0,2020,2,8
21.6,0.0,41,5.5,1,489.0,2020,2,8
23.0,0.0,41,5.8,1,682.0,2020,2,8
24.2,0.0,39,4.3,1,835.0,2020,2,8
25.5,0.0,37,2.5,1,904.0,2020,2,8
26.6,0.0,33,1.5,1,897.0,2020,2,8
27.5,0.0,28,2.5,1,813.0,2020,2,8
27.9,0.0,25,3.4,1,650.0,2020,2,8
27.6,0.0,25,2.5,1,424.0,2020,2,8
26.7,0.0,41,4.7,1,192.0,2020,2,8
23.3,0.0,38,5.6,0,18.0,2020,2,8
18.3,0.0,54,8.7,0,0.0,2020,2,8
16.1,0.0,63,9.1,0,0.0,2020,2,8
15.8,0.0,59,11.8,0,0.0,2020,2,8
15.4,0.0,59,8.6,0,0.0,2020,2,8
14.4,0.0,59,7.9,0,0.0,2020,2,9
14.9,0.0,53,8.3,0,0.0,2020,2,9
14.9,0.0,54,5.8,0,0.0,2020,2,9
14.2,0.0,58,5.8,0,0.0,2020,2,9
13.7,0.0,60,6.2,0,0.0,2020,2,9
14.3,0.0,60,5.4,0,0.0,2020,2,9
14.8,0.0,60,4.5,0,0.0,2020,2,9
14.2,0.0,62,5.5,0,0.0,2020,2,9
16.3,0.0,56,3.3,1,54.0,2020,2,9
21.3,0.0,41,3.8,1,271.0,2020,2,9
22.9,0.0,42,6.6,1,504.0,2020,2,9
24.5,0.0,38,4.2,1,700.0,2020,2,9
26.0,0.0,35,1.6,1,836.0,2020,2,9
27.5,0.0,31,1.6,1,902.0,2020,2,9
28.5,0.0,28,4.4,1,891.0,2020,2,9
29.2,0.0,25,5.5,1,806.0,2020,2,9
29.5,0.0,24,6.4,1,650.0,2020,2,9
29.2,0.0,26,5.5,1,439.0,2020,2,9
28.3,0.0,45,4.1,1,199.0,2020,2,9
25.1,0.0,48,8.7,0,19.0,2020,2,9
24.6,0.0,37,7.0,0,0.0,2020,2,9
21.5,0.0,44,9.2,0,0.0,2020,2,9
18.3,0.0,57,5.1,0,0.0,2020,2,9
18.2,0.0,56,3.3,0,0.0,2020,2,9
17.8,0.0,55,7.9,0,0.0,2020,2,10
18.0,0.0,53,5.8,0,0.0,2020,2,10
18.4,0.0,52,4.0,0,0.0,2020,2,10
17.7,0.0,55,3.8,0,0.0,2020,2,10
17.4,0.0,56,4.3,0,0.0,2020,2,10
17.3,0.0,54,4.0,0,0.0,2020,2,10
16.3,0.0,60,5.8,0,0.0,2020,2,10
16.4,0.0,59,4.4,0,0.0,2020,2,10
18.6,0.0,51,3.4,1,55.0,2020,2,10
21.7,0.0,42,4.4,1,272.0,2020,2,10
23.2,0.0,44,5.0,1,507.0,2020,2,10
24.9,0.0,41,4.8,1,703.0,2020,2,10
26.5,0.0,37,3.9,1,840.0,2020,2,10
28.0,0.0,34,2.3,1,907.0,2020,2,10
29.3,0.0,32,3.3,1,897.0,2020,2,10
30.2,0.0,28,5.8,1,811.0,2020,2,10
30.5,0.0,24,5.9,1,661.0,2020,2,10
30.2,0.0,23,4.0,1,448.0,2020,2,10
30.0,0.0,28,6.8,1,203.0,2020,2,10
27.0,0.0,29,11.5,0,20.0,2020,2,10
23.6,0.0,37,6.4,0,0.0,2020,2,10
20.9,0.0,52,5.5,0,0.0,2020,2,10
19.6,0.0,57,4.8,0,0.0,2020,2,10
19.4,0.0,54,5.8,0,0.0,2020,2,10
19.9,0.0,50,4.5,0,0.0,2020,2,11
18.7,0.0,59,5.7,0,0.0,2020,2,11
18.5,0.0,56,5.9,0,0.0,2020,2,11
17.9,0.0,57,6.1,0,0.0,2020,2,11
17.7,0.0,55,5.6,0,0.0,2020,2,11
16.9,0.0,59,6.7,0,0.0,2020,2,11
16.4,0.0,63,7.0,0,0.0,2020,2,11
16.3,0.0,64,5.9,0,0.0,2020,2,11
19.0,0.0,54,2.4,1,56.0,2020,2,11
20.4,0.0,51,5.8,1,274.0,2020,2,11
22.0,0.0,46,6.1,1,509.0,2020,2,11
23.9,0.0,41,5.8,1,704.0,2020,2,11
25.7,0.0,38,4.5,1,841.0,2020,2,11
27.1,0.0,35,1.9,1,909.0,2020,2,11
28.6,0.0,33,2.2,1,900.0,2020,2,11
29.7,0.0,30,4.5,1,814.0,2020,2,11
30.3,0.0,27,6.0,1,659.0,2020,2,11
30.1,0.0,25,5.1,1,447.0,2020,2,11
30.0,0.0,26,6.0,1,207.0,2020,2,11
27.3,0.0,26,17.9,0,21.0,2020,2,11
24.7,0.0,33,11.0,0,0.0,2020,2,11
22.0,0.0,43,4.2,0,0.0,2020,2,11
20.3,0.0,51,1.8,0,0.0,2020,2,11
22.1,0.0,42,3.4,0,0.0,2020,2,11
20.2,0.0,48,5.7,0,0.0,2020,2,12
18.9,0.0,51,6.6,0,0.0,2020,2,12
18.5,0.0,50,5.9,0,0.0,2020,2,12
17.8,0.0,51,5.0,0,0.0,2020,2,12
16.9,0.0,52,4.3,0,0.0,2020,2,12
15.7,0.0,53,5.8,0,0.0,2020,2,12
15.2,0.0,55,4.0,0,0.0,2020,2,12
15.3,0.0,53,5.5,0,0.0,2020,2,12
17.3,0.0,48,6.8,1,58.0,2020,2,12
21.0,0.0,39,6.5,1,279.0,2020,2,12
22.6,0.0,42,7.1,1,515.0,2020,2,12
24.3,0.0,38,6.4,1,713.0,2020,2,12
25.7,0.0,34,6.6,1,852.0,2020,2,12
27.1,0.0,31,5.8,1,919.0,2020,2,12
28.3,0.0,26,8.7,1,902.0,2020,2,12
28.7,0.0,25,10.5,1,820.0,2020,2,12
28.7,0.0,25,6.6,1,656.0,2020,2,12
28.4,0.0,25,5.4,1,447.0,2020,2,12
27.0,0.0,29,3.6,1,204.0,2020,2,12
23.9,0.0,38,10.5,0,21.0,2020,2,12
20.3,0.0,49,9.0,0,0.0,2020,2,12
17.7,0.0,57,10.4,0,0.0,2020,2,12
17.5,0.0,52,11.7,0,0.0,2020,2,12
17.3,0.0,39,4.3,0,0.0,2020,2,12
17.6,0.0,35,7.3,0,0.0,2020,2,13
18.2,0.0,34,5.4,0,0.0,2020,2,13
18.0,0.0,38,5.8,0,0.0,2020,2,13
17.3,0.0,42,7.6,0,0.0,2020,2,13
16.9,0.0,43,5.2,0,0.0,2020,2,13
16.8,0.0,39,3.9,0,0.0,2020,2,13
15.7,0.0,39,5.1,0,0.0,2020,2,13
15.1,0.0,40,4.3,0,0.0,2020,2,13
16.9,0.0,40,5.1,1,58.0,2020,2,13
20.8,0.0,41,4.0,1,280.0,2020,2,13
22.3,0.0,43,5.9,1,514.0,2020,2,13
23.8,0.0,40,4.1,1,710.0,2020,2,13
25.5,0.0,37,2.4,1,846.0,2020,2,13
27.1,0.0,33,1.3,1,913.0,2020,2,13
28.1,0.0,30,2.5,1,907.0,2020,2,13
29.0,0.0,26,2.3,1,820.0,2020,2,13
29.2,0.0,25,3.3,1,662.0,2020,2,13
29.1,0.0,24,4.8,1,445.0,2020,2,13
28.1,0.0,26,1.6,1,208.0,2020,2,13
24.8,0.0,39,4.8,0,22.0,2020,2,13
22.5,0.0,38,7.4,0,0.0,2020,2,13
18.8,0.0,44,9.9,0,0.0,2020,2,13
17.3,0.0,48,7.9,0,0.0,2020,2,13
18.4,0.0,43,12.9,0,0.0,2020,2,13
20.2,0.0,40,9.5,0,0.0,2020,2,14
19.4,0.0,47,8.0,0,0.0,2020,2,14
18.5,0.0,55,3.7,0,0.0,2020,2,14
18.3,0.0,58,2.5,0,0.0,2020,2,14
17.5,0.0,61,3.3,0,0.0,2020,2,14
17.0,0.0,63,2.6,0,0.0,2020,2,14
17.8,0.0,64,1.4,0,0.0,2020,2,14
17.7,0.0,69,0.4,0,0.0,2020,2,14
19.3,0.0,59,0.4,1,48.0,2020,2,14
21.2,0.0,52,1.3,1,221.0,2020,2,14
22.6,0.0,47,1.8,1,435.0,2020,2,14
23.8,0.0,43,1.0,1,647.0,2020,2,14
25.3,0.0,40,4.6,1,780.0,2020,2,14
26.4,0.0,37,7.2,1,735.0,2020,2,14
28.1,0.0,31,5.9,1,831.0,2020,2,14
28.7,0.0,29,1.5,1,741.0,2020,2,14
28.9,0.0,27,2.1,1,588.0,2020,2,14
29.0,0.0,26,9.3,1,409.0,2020,2,14
28.1,0.0,30,10.6,1,193.0,2020,2,14
24.8,0.0,43,14.3,0,19.0,2020,2,14
22.7,0.0,48,11.3,0,0.0,2020,2,14
23.8,0.0,41,7.1,0,0.0,2020,2,14
22.1,0.0,48,5.1,0,0.0,2020,2,14
20.7,0.0,49,5.7,0,0.0,2020,2,14
20.1,0.0,47,5.4,0,0.0,2020,2,15
18.8,0.0,53,5.9,0,0.0,2020,2,15
18.2,0.0,57,6.1,0,0.0,2020,2,15
17.9,0.0,57,6.2,0,0.0,2020,2,15
17.3,0.0,59,5.8,0,0.0,2020,2,15
16.5,0.0,63,5.5,0,0.0,2020,2,15
16.0,0.0,67,5.8,0,0.0,2020,2,15
15.8,0.0,68,5.5,0,0.0,2020,2,15
18.1,0.0,57,3.2,1,59.0,2020,2,15
19.7,0.0,53,6.7,1,273.0,2020,2,15
21.1,0.0,48,6.4,1,501.0,2020,2,15
22.7,0.0,44,6.5,1,694.0,2020,2,15
24.6,0.0,38,5.8,1,832.0,2020,2,15
26.1,0.0,35,4.5,1,886.0,2020,2,15
27.1,0.0,34,1.1,1,876.0,2020,2,15
27.7,0.0,32,3.6,1,769.0,2020,2,15
27.8,0.0,32,7.1,1,610.0,2020,2,15
26.9,0.0,33,11.9,1,350.0,2020,2,15
25.9,0.0,36,13.2,1,168.0,2020,2,15
23.9,0.0,41,12.4,0,21.0,2020,2,15
21.7,0.0,51,11.9,0,0.0,2020,2,15
20.8,0.0,54,11.0,0,0.0,2020,2,15
20.1,0.0,54,10.0,0,0.0,2020,2,15
19.1,0.0,55,6.7,0,0.0,2020,2,15
19.3,0.0,53,2.2,0,0.0,2020,2,16
19.8,0.0,51,3.3,0,0.0,2020,2,16
19.1,0.0,51,6.9,0,0.0,2020,2,16
17.8,0.0,56,5.9,0,0.0,2020,2,16
17.8,0.0,56,4.3,0,0.0,2020,2,16
17.3,0.0,59,2.2,0,0.0,2020,2,16
16.8,0.0,61,3.8,0,0.0,2020,2,16
16.8,0.0,61,2.5,0,0.0,2020,2,16
19.1,0.0,50,4.4,1,63.0,2020,2,16
21.9,0.0,45,2.2,1,287.0,2020,2,16
23.3,0.0,40,2.6,1,522.0,2020,2,16
24.7,0.0,37,2.6,1,719.0,2020,2,16
26.4,0.0,34,1.6,1,857.0,2020,2,16
27.7,0.0,32,0.4,1,919.0,2020,2,16
28.9,0.0,30,3.5,1,908.0,2020,2,16
29.6,0.0,28,3.6,1,820.0,2020,2,16
29.9,0.0,27,3.1,1,639.0,2020,2,16
29.7,0.0,27,6.3,1,455.0,2020,2,16
28.6,0.0,28,13.5,1,212.0,2020,2,16
25.4,0.0,34,14.5,0,24.0,2020,2,16
22.8,0.0,44,15.3,0,0.0,2020,2,16
21.4,0.0,49,11.0,0,0.0,2020,2,16
20.0,0.0,53,8.1,0,0.0,2020,2,16
19.7,0.0,50,5.8,0,0.0,2020,2,16
21.3,0.0,43,7.4,0,0.0,2020,2,17
20.5,0.0,43,8.6,0,0.0,2020,2,17
20.3,0.0,43,6.9,0,0.0,2020,2,17
19.7,0.0,44,5.4,0,0.0,2020,2,17
19.6,0.0,43,5.2,0,0.0,2020,2,17
18.6,0.0,46,4.5,0,0.0,2020,2,17
16.8,0.0,52,6.0,0,0.0,2020,2,17
17.3,0.0,48,4.7,0,0.0,2020,2,17
18.6,0.0,47,5.1,1,66.0,2020,2,17
21.7,0.0,38,3.5,1,295.0,2020,2,17
22.9,0.0,37,3.8,1,535.0,2020,2,17
24.2,0.0,34,3.7,1,735.0,2020,2,17
25.8,0.0,32,1.3,1,874.0,2020,2,17
27.5,0.0,30,0.7,1,940.0,2020,2,17
28.8,0.0,28,1.1,1,928.0,2020,2,17
29.7,0.0,26,2.1,1,838.0,2020,2,17
30.4,0.0,24,2.9,1,678.0,2020,2,17
30.5,0.0,24,2.3,1,465.0,2020,2,17
30.3,0.0,24,3.8,1,223.0,2020,2,17
27.6,0.0,26,8.8,0,26.0,2020,2,17
23.2,0.0,35,10.8,0,0.0,2020,2,17
20.1,0.0,42,12.9,0,0.0,2020,2,17
19.1,0.0,40,8.2,0,0.0,2020,2,17
18.3,0.0,39,4.5,0,0.0,2020,2,17
18.8,0.0,37,8.8,0,0.0,2020,2,18
19.7,0.0,38,7.0,0,0.0,2020,2,18
19.5,0.0,39,7.5,0,0.0,2020,2,18
19.0,0.0,43,8.0,0,0.0,2020,2,18
18.6,0.0,45,4.7,0,0.0,2020,2,18
18.3,0.0,41,4.4,0,0.0,2020,2,18
17.1,0.0,34,5.8,0,0.0,2020,2,18
16.8,0.0,34,6.1,0,0.0,2020,2,18
19.0,0.0,33,5.1,1,69.0,2020,2,18
21.4,0.0,47,5.4,1,300.0,2020,2,18
22.7,0.0,44,6.1,1,538.0,2020,2,18
24.2,0.0,38,3.7,1,734.0,2020,2,18
26.1,0.0,33,2.0,1,870.0,2020,2,18
28.0,0.0,31,1.8,1,934.0,2020,2,18
29.7,0.0,29,3.3,1,922.0,2020,2,18
30.8,0.0,26,4.4,1,836.0,2020,2,18
31.4,0.0,24,1.8,1,680.0,2020,2,18
31.6,0.0,23,3.3,1,465.0,2020,2,18
31.2,0.0,24,3.9,1,222.0,2020,2,18
27.7,0.0,31,10.1,0,26.0,2020,2,18
23.5,0.0,41,10.3,0,0.0,2020,2,18
21.7,0.0,44,9.8,0,0.0,2020,2,18
21.2,0.0,44,7.3,0,0.0,2020,2,18
21.2,0.0,39,2.3,0,0.0,2020,2,18
21.0,0.0,35,4.3,0,0.0,2020,2,19
20.6,0.0,34,4.3,0,0.0,2020,2,19
20.6,0.0,34,5.2,0,0.0,2020,2,19
19.8,0.0,35,4.3,0,0.0,2020,2,19
18.9,0.0,38,4.8,0,0.0,2020,2,19
18.2,0.0,40,5.0,0,0.0,2020,2,19
17.3,0.0,42,7.2,0,0.0,2020,2,19
17.7,0.0,42,5.5,0,0.0,2020,2,19
19.8,0.0,39,6.6,1,70.0,2020,2,19
22.5,0.0,41,6.2,1,301.0,2020,2,19
24.3,0.0,38,7.0,1,539.0,2020,2,19
26.0,0.0,34,6.1,1,738.0,2020,2,19
27.5,0.0,31,5.6,1,876.0,2020,2,19
28.7,0.0,28,3.9,1,941.0,2020,2,19
29.8,0.0,26,3.1,1,927.0,2020,2,19
30.5,0.0,25,2.8,1,838.0,2020,2,19
30.9,0.0,24,3.4,1,680.0,2020,2,19
30.7,0.0,24,4.6,1,466.0,2020,2,19
28.2,0.0,25,6.9,1,223.0,2020,2,19
26.2,0.0,30,9.1,0,27.0,2020,2,19
22.9,0.0,38,13.2,0,0.0,2020,2,19
21.1,0.0,45,9.3,0,0.0,2020,2,19
19.2,0.0,49,8.4,0,0.0,2020,2,19
18.9,0.0,51,6.6,0,0.0,2020,2,19
20.5,0.0,43,7.1,0,0.0,2020,2,20
20.2,0.0,38,8.3,0,0.0,2020,2,20
18.6,0.0,41,7.2,0,0.0,2020,2,20
16.4,0.0,47,6.0,0,0.0,2020,2,20
15.7,0.0,49,4.9,0,0.0,2020,2,20
15.8,0.0,48,3.5,0,0.0,2020,2,20
15.5,0.0,46,3.8,0,0.0,2020,2,20
16.1,0.0,43,2.5,0,0.0,2020,2,20
19.0,0.0,38,5.8,1,71.0,2020,2,20
21.9,0.0,33,2.6,1,305.0,2020,2,20
23.3,0.0,31,3.3,1,546.0,2020,2,20
24.7,0.0,28,1.5,1,745.0,2020,2,20
26.6,0.0,24,1.6,1,877.0,2020,2,20
28.2,0.0,23,3.6,1,946.0,2020,2,20
29.2,0.0,23,2.6,1,927.0,2020,2,20
30.0,0.0,21,1.9,1,837.0,2020,2,20
30.3,0.0,21,4.3,1,676.0,2020,2,20
29.8,0.0,21,5.4,1,461.0,2020,2,20
27.9,0.0,23,5.9,1,217.0,2020,2,20
25.4,0.0,27,8.8,0,27.0,2020,2,20
23.4,0.0,33,9.6,0,0.0,2020,2,20
22.6,0.0,31,15.6,0,0.0,2020,2,20
23.9,0.0,26,12.6,0,0.0,2020,2,20
21.9,0.0,31,7.8,0,0.0,2020,2,20
20.5,0.0,35,8.9,0,0.0,2020,2,21
19.9,0.0,37,8.7,0,0.0,2020,2,21
19.3,0.0,42,7.1,0,0.0,2020,2,21
18.2,0.0,46,6.1,0,0.0,2020,2,21
17.1,0.0,51,6.1,0,0.0,2020,2,21
16.7,0.0,51,4.9,0,0.0,2020,2,21
17.7,0.0,51,4.8,0,0.0,2020,2,21
18.2,0.0,51,1.5,0,0.0,2020,2,21
20.4,0.0,46,3.3,1,64.0,2020,2,21
22.1,0.0,42,1.5,1,253.0,2020,2,21
24.0,0.0,40,3.1,1,488.0,2020,2,21
25.6,0.0,37,1.8,1,724.0,2020,2,21
27.0,0.0,32,2.6,1,863.0,2020,2,21
28.3,0.0,29,5.4,1,920.0,2020,2,21
29.5,0.0,26,7.6,1,917.0,2020,2,21
30.4,0.0,24,6.5,1,813.0,2020,2,21
31.0,0.0,21,4.4,1,683.0,2020,2,21
30.8,0.0,20,6.1,1,471.0,2020,2,21
29.8,0.0,21,7.6,1,217.0,2020,2,21
27.8,0.0,26,16.9,0,26.0,2020,2,21
24.7,0.0,34,13.7,0,0.0,2020,2,21
23.5,0.0,39,5.4,0,0.0,2020,2,21
22.2,0.0,45,6.8,0,0.0,2020,2,21
20.6,0.0,51,3.8,0,0.0,2020,2,21
19.6,0.0,54,3.4,0,0.0,2020,2,22
18.7,0.0,57,3.4,0,0.0,2020,2,22
17.7,0.0,61,3.7,0,0.0,2020,2,22
17.0,0.0,66,5.2,0,0.0,2020,2,22
16.6,0.0,66,3.3,0,0.0,2020,2,22
15.8,0.0,70,4.1,0,0.0,2020,2,22
15.2,0.0,73,6.9,0,0.0,2020,2,22
16.7,0.0,65,5.5,0,0.0,2020,2,22
17.2,0.0,64,5.0,1,73.0,2020,2,22
18.9,0.0,57,3.0,1,302.0,2020,2,22
20.6,0.0,51,2.4,1,538.0,2020,2,22
22.3,0.0,44,2.8,1,737.0,2020,2,22
